date,session,number,bill,question,result,description,yeatotal,naytotal,rollcall,passed,votestotal,yea_pct,close,lopsided,.rollcall_id,pct_yea_D,pct_yea_R,partyline
2006-06-15,2,174,S. 2766,On the Motion to Table S.Amdt. 4269,Agreed to,Motion to Table McConnell Amdt. 4269; To require the withdrawal of the United States Armed Forces from Iraq and urge the convening of an Iraq summit.,93,6,2-174,FALSE,99,0.9393939393939394,TRUE,FALSE,465,0.8604651162790697,1,NA
2006-06-20,2,176,S. 2766,On the Amendment S.Amdt. 4292,Rejected,Dorgan Amdt. No. 4292; To establish a special committee of the Senate to investigate the awarding and carrying out of contracts to conduct activities in Afghanistan and Iraq and to fight the war on terrorism.,44,52,2-176,FALSE,96,0.4583333333333333,FALSE,FALSE,466,1,0.018867924528301886,Democratic
2006-06-20,2,177,S. 2766,On the Amendment S.Amdt. 4272,Agreed to,McConnell Amdt. No. 4272 As Modified; To affirm the Iraqi Government position of no amnesty for terrorists who have attacked U.S. forces.,64,34,2-177,FALSE,98,0.6530612244897959,TRUE,FALSE,467,0.20930232558139536,1,NA
2006-06-20,2,178,S. 2766,On the Amendment S.Amdt. 4265,Agreed to,"Nelson (FL) Amdt. No. 4265; To express the sense of Congress that the Government of Iraq should not grant amnesty to persons known to have attacked, killed, or wounded members of the Armed Forces of the United States.",79,19,2-178,FALSE,98,0.8061224489795918,TRUE,FALSE,468,1,0.6481481481481481,NA
2006-06-21,2,179,S. 2766,On the Amendment S.Amdt. 4322,Agreed to,"Kennedy Amdt. No. 4322; To amend the Fair Labor Standards Act of 1938 to provide for an increase in the Federal minimum wage. *Pursuant to the order of June 20, 2006, notwithstanding the adoption of the amendment, proposed amendment SA 4322 withdrawn in Senate.",52,46,2-179,FALSE,98,0.5306122448979592,FALSE,FALSE,469,1,0.14814814814814814,NA
2006-06-21,2,180,S. 2766,On the Amendment S.Amdt. 4376,Rejected,Enzi Amdt. No. 4376; To promote job creation and small business preservation in the adjustment of the Federal minimum wage.,45,53,2-180,FALSE,98,0.45918367346938777,FALSE,FALSE,470,0,0.8333333333333334,NA
2006-06-22,2,181,S. 2766,On the Amendment S.Amdt. 4442,Rejected,"Kerry Amdt. No. 4442; To require the redeployment of United States Armed Forces from Iraq in order to further a political solution in Iraq, encourage the people of Iraq to provide for their own security, and achieve victory in the war on terror.",13,86,2-181,FALSE,99,0.13131313131313133,TRUE,FALSE,471,0.27906976744186046,0,NA
2006-06-22,2,182,S. 2766,On the Amendment S.Amdt. 4320,Rejected,Levin Amdt. No. 4320; To state the sense of Congress on United States policy on Iraq.,39,60,2-182,FALSE,99,0.3939393939393939,FALSE,FALSE,472,0.8604651162790697,0.01818181818181818,NA
2006-06-22,2,183,S. 2766,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S. 2766; John Warner National Defense Authorization Act for Fiscal Year 2007,98,1,2-183,FALSE,99,0.98989898989899,TRUE,TRUE,473,0.9767441860465116,1,NA
2006-06-22,2,184,S. 2766,On the Amendment S.Amdt. 4261,Agreed to,Chambliss Amdt. No. 4261; To authorize multiyear procurement of F-22A fighter aircraft and F-119 engines.,70,28,2-184,FALSE,98,0.7142857142857143,TRUE,FALSE,474,0.6046511627906976,0.8148148148148148,NA
2006-06-27,2,188,S.J.Res. 12,On the Amendment S.Amdt. 4543,Rejected,Durbin Amdt. No. 4543; To provide a complete substitute.,36,64,2-188,FALSE,100,0.36,FALSE,FALSE,475,0.7272727272727273,0.05454545454545454,NA
2006-06-27,2,189,S.J.Res. 12,On the Joint Resolution,Rejected,S.J.Res.12 as Amended; A joint resolution proposing an amendment to the Constitution of the United States authorizing Congress to prohibit the physical desecration of the flag of the United States.,66,34,2-189,FALSE,100,0.66,TRUE,FALSE,476,0.3181818181818182,0.9464285714285714,NA
2006-06-29,2,190,S. 3569,On Passage of the Bill,Passed,S.3569; United States-Oman Free Trade Agreement Implementation Act,60,34,2-190,TRUE,94,0.6382978723404256,FALSE,FALSE,477,0.275,0.9056603773584906,NA
2006-07-11,2,191,H.R. 5441,On the Amendment S.Amdt. 4548,Agreed to,"Vitter Amdt. No. 4548, As Modified; To prohibit the United States Customs and Border Protection from preventing an individual not in the business of importing a prescription drug from importing an FDA-approved prescription drug.",68,32,2-191,FALSE,100,0.68,TRUE,FALSE,478,1,0.4107142857142857,NA
2006-07-11,2,192,H.R. 5441,On the Amendment S.Amdt. 4560,Agreed to,Collins Amdt. No. 4560; To amend the Homeland Security Act of 2002 to establish the United States Emergency Management Authority.,87,11,2-192,FALSE,98,0.8877551020408163,TRUE,FALSE,479,0.8181818181818182,0.9622641509433962,NA
2006-07-11,2,193,H.R. 5441,On the Amendment S.Amdt. 4563,Rejected,"Clinton Amdt No. 4563; To establish the Federal Emergency Management Agency as an independent agency, and for other purposes.",32,66,2-193,FALSE,98,0.32653061224489793,TRUE,FALSE,480,0.6818181818181818,0.018518518518518517,NA
2006-07-12,2,194,H.R. 5441,On the Motion S.Amdt. 4553,Rejected,"Motion to Waive CBA Re: Biden Amdt. No. 4553; To increase amounts for the rail and transit security programs, and for other purposes.",50,50,2-194,FALSE,100,0.5,FALSE,FALSE,481,0.9545454545454546,0.12727272727272726,NA
2006-07-12,2,195,H.R. 5441,On the Motion S.Amdt. 4576,Rejected,Motion to Waive the Emergency Designation Re: Clinton Amdt. No. 4576; To restore funding to States and local governments for terrorism prevention activities in the Homeland Security Grant Program to fiscal year 2005 levels.,47,53,2-195,FALSE,100,0.47,FALSE,FALSE,482,0.9318181818181818,0.09090909090909091,Democratic
2006-07-12,2,196,H.R. 5441,On the Motion S.Amdt. 4587,Rejected,"Motion to Waive the Emergency Designation Re: Schumer Amdt. No. 4587; To increase the amount appropriated for transit security by $300,000,000.",50,50,2-196,FALSE,100,0.5,FALSE,FALSE,483,0.9772727272727273,0.10909090909090909,NA
2006-07-13,2,197,H.R. 5441,On the Motion S.Amdt. 4641,Rejected,"Motion to Waive CBA Re: Dodd Amdt. No. 4641; To fund urgent priorities for our Nation's firefighters, law enforcement personnel, emergency medical personnel, and all Americans by reducing the tax breaks for individuals with annual incomes in excess of $1,000,000.",38,62,2-197,FALSE,100,0.38,FALSE,FALSE,484,0.8409090909090909,0,NA
2006-07-13,2,198,H.R. 5441,On the Amendment S.Amdt. 4634,Rejected,"Menendez Amdt. No. 4634; To provide that appropriations under this Act may not be used for the purpose of providing certain grants, unless all such grants meet certain conditions for allocation.",36,64,2-198,FALSE,100,0.36,FALSE,FALSE,485,0.45454545454545453,0.2909090909090909,NA
2006-07-13,2,199,H.R. 5441,On the Motion S.Amdt. 4600,Rejected,"Motion to Waive CBA re: Schumer Amdt. No. 4600 ""Emergency Designation""; To increase appropriations for disaster relief, and for other purposes.",46,54,2-199,FALSE,100,0.46,FALSE,FALSE,486,0.9318181818181818,0.07272727272727272,Democratic
2006-07-13,2,200,H.R. 5441,On the Amendment S.Amdt. 4659,Rejected,"Sessions Amdt. No. 4659, As Modified; To appropriate an additional $1,829,400,000 to construct double-layered fencing and vehicle barriers along the southwest border and to offset such increase by reducing all other discretionary amounts on a prorata basis.",29,71,2-200,FALSE,100,0.29,TRUE,FALSE,487,0.045454545454545456,0.4909090909090909,NA
2006-07-13,2,201,H.R. 5441,On the Amendment S.Amdt. 4660,Rejected,"Sessions Amdt. No. 4660, As Modified; To appropriate an additional $85,670,000 to enable the Secretary of Homeland Security to hire 800 additional full time active duty investigators to investigate immigration laws violations and to offset such increase on a pro rata basis.",34,66,2-201,FALSE,100,0.34,TRUE,FALSE,488,0.18181818181818182,0.4727272727272727,NA
2006-07-13,2,202,H.R. 5441,On the Amendment S.Amdt. 4615,Agreed to,"Vitter Amdt. No. 4615, As Modified; To prohibit the confiscation of a firearm during an emergency or major disaster if the possession of such firearm is not prohibited under Federal or State law.",84,16,2-202,FALSE,100,0.84,TRUE,FALSE,489,0.6363636363636364,1,NA
2006-07-18,2,206,H.R. 810,On Passage of the Bill,Passed,H.R.810; Stem Cell Research Enhancement Act of 2005,63,37,2-206,TRUE,100,0.63,FALSE,FALSE,490,0.9772727272727273,0.3392857142857143,NA
2006-07-18,2,207,S. 728,On the Amendment S.Amdt. 4680,Agreed to,Specter Amdt. No. 4680; To modify a provision relating to Federal hopper dredges.,63,36,2-207,FALSE,99,0.6363636363636364,FALSE,FALSE,491,0.8837209302325582,0.43636363636363634,NA
2006-07-19,2,208,S. 728,On the Amendment S.Amdt. 4681,Agreed to,Feingold Amdt. No. 4681; To modify a section relating to independent peer review of water resources projects.,54,46,2-208,FALSE,100,0.54,FALSE,FALSE,492,0.8409090909090909,0.2909090909090909,NA
2006-07-19,2,209,S. 728,On the Amendment S.Amdt. 4682,Rejected,Inhofe Amdt. No. 4682; To modify a section relating to independent reviews.,49,51,2-209,FALSE,100,0.49,FALSE,FALSE,493,0.18181818181818182,0.7454545454545455,NA
2006-07-19,2,210,S. 728,On the Amendment S.Amdt. 4684,Rejected,McCain Amdt. No. 4684; To provide for a water resources construction project prioritization report.,19,80,2-210,FALSE,99,0.1919191919191919,TRUE,FALSE,494,0.13953488372093023,0.23636363636363636,NA
2006-07-19,2,211,S. 728,On the Amendment S.Amdt. 4683,Rejected,Inhofe Amt. No. 4683; To modify a section relating to a fiscal transparency and prioritization report.,43,56,2-211,FALSE,99,0.43434343434343436,FALSE,FALSE,495,0.023255813953488372,0.7636363636363637,NA
2006-07-25,2,213,PN1536,On the Nomination,Confirmed,"Confirmation Jerome A. Holmes, of Oklahoma, to be US Circuit Judge",67,30,2-213,TRUE,97,0.6907216494845361,TRUE,FALSE,496,0.2857142857142857,1,NA
2006-07-25,2,214,S. 403,On the Amendment S.Amdt. 4689,Rejected,"Lautenberg Amdt. No. 4689; To authorize grants to carry out programs to provide education on preventing teen pregnancies, and for other purposes.",48,51,2-214,FALSE,99,0.48484848484848486,FALSE,FALSE,497,0.9767441860465116,0.09090909090909091,Democratic
2006-07-25,2,216,S. 403,On Passage of the Bill,Passed,"S. 403, As Amended; Child Interstate Abortion Notification Act",65,34,2-216,TRUE,99,0.6565656565656566,TRUE,FALSE,498,0.32558139534883723,0.9285714285714286,NA
2006-07-26,2,217,S. 3711,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to S. 3711; Gulf of Mexico Energy Security Act of 2006,86,12,2-217,FALSE,98,0.8775510204081632,TRUE,FALSE,499,0.7380952380952381,0.9818181818181818,NA
2006-07-31,2,218,S. 3711,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S. 3711; Gulf of Mexico Energy Security Act of 2006,72,23,2-218,FALSE,95,0.7578947368421053,TRUE,FALSE,500,0.4878048780487805,0.9811320754716981,NA
2006-08-01,2,219,S. 3711,On Passage of the Bill,Passed,S. 3711; Gulf of Mexico Energy Security Act of 2006,71,25,2-219,TRUE,96,0.7395833333333334,TRUE,FALSE,501,0.43902439024390244,0.9814814814814815,NA
2006-08-02,2,220,H.R. 5631,On the Amendment S.Amdt. 4775,Agreed to,"Sessions Amdt. No. 4775 as Amended and Modified; To provide $1,829,100,000 for the Army National Guard for the construction of 370 miles of triple-layered fencing, and 461 miles of vehicle barriers along the southwest border.",94,3,2-220,FALSE,97,0.9690721649484536,TRUE,FALSE,502,0.9761904761904762,0.9814814814814815,NA
2006-08-02,2,222,H.R. 5631,On the Motion to Table S.Amdt. 4781,Agreed to,"Motion to Table Durbin Amdt. No. 4781 As Modified; To appropriate, with an offset, an additional $2,000,000 for Research, Development, Test and Evaluation, Army for the improvement of imaging for traumatic brain injuries.",54,43,2-222,FALSE,97,0.5567010309278351,FALSE,FALSE,503,0.047619047619047616,0.9629629629629629,Republican
2006-08-03,2,223,H.R. 5631,On the Motion to Table S.Amdt. 4787,Rejected,Motion to Table Coburn Amdt. No. 4787; To limit the funds available to the Department of Defense for expenses relating to conferences.,36,60,2-223,FALSE,96,0.375,FALSE,FALSE,504,0.3902439024390244,0.35185185185185186,NA
2006-08-03,2,226,H.R. 5631,On the Amendment S.Amdt. 4848,Agreed to,Coburn Amdt. No. 4848; To require notice to Congress and the public on earmarks of funds available to the Department of Defense.,96,1,2-226,FALSE,97,0.9896907216494846,TRUE,TRUE,505,0.9761904761904762,1,NA
2006-08-03,2,227,H.R. 5631,On the Amendment S.Amdt. 4844,Rejected,"Sessions Amdt. No. 4844; To make available from Research, Development, Test, and Evaluation, Navy, up to $77,000,000 for the Conventional Trident Modification Program.",31,67,2-227,FALSE,98,0.3163265306122449,TRUE,FALSE,506,0.047619047619047616,0.5272727272727272,NA
2006-08-03,2,229,H.R. 5970,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.5970; Estate Tax and Extension of Tax Relief Act of 2006,56,42,2-229,FALSE,98,0.5714285714285714,FALSE,FALSE,507,0.09523809523809523,0.9454545454545454,Republican
2006-08-03,2,230,H.R. 4,On Passage of the Bill,Passed,H.R.4; Pension Protection Act of 2006,93,5,2-230,TRUE,98,0.9489795918367347,TRUE,FALSE,508,0.9523809523809523,0.9454545454545454,NA
2006-09-06,2,232,H.R. 5631,On the Amendment S.Amdt. 4882,Rejected,Feinstein Amdt. No. 4882; To protect civilian lives from unexploded cluster munitions.,30,70,2-232,FALSE,100,0.3,TRUE,FALSE,509,0.6590909090909091,0,NA
2006-09-06,2,233,H.R. 5631,On the Motion to Table S.Amdt. 4885,Agreed to,Motion to Table Kennedy Amdt. No. 4885; To include information on civil war in Iraq in the quarterly reports on progress toward military and political stability in Iraq.,54,44,2-233,FALSE,98,0.5510204081632653,FALSE,FALSE,510,0.023809523809523808,0.9636363636363636,Republican
2006-09-06,2,234,H.R. 5631,On the Motion to Table S.Amdt. 4895,Agreed to,"Motion to Table Mikulski Amdt. No. 4895; To provide that none of the funds appropriated or otherwise made available by this Act may be used to enter into or carry out a contract for the performance by a contractor of any base operation support service at Walter Reed Army Medical Hospital pursuant to a private-public competition conducted under Office of Management and Budget Circular A-76 that was initiated on June 13, 2000, and has the solicitation number DADA 10-03-R-0001.",50,48,2-234,FALSE,98,0.5102040816326531,FALSE,FALSE,511,0,0.9107142857142857,Republican
2006-09-07,2,236,H.R. 5631,On the Motion to Table S.Amdt. 4909,Agreed to,Motion to Table Menendez Amdt. No. 4909; To prohibit the use of funds for a public relations program designed to monitor news media in the United States and the Middle East and create a database of news stories to promote positive coverage of the war in Iraq.,51,44,2-236,FALSE,95,0.5368421052631579,FALSE,FALSE,512,0,1,Republican
2006-09-07,2,237,H.R. 5631,On the Motion to Table S.Amdt. 4897,Rejected,"Motion to Table Schumer Amdt. No. 4897; To make available up to an additional $700,000,000 for Drug Interdiction and Counter-Drug Activities to combat the growth of poppies in Afghanistan, to eliminate the production and trade of opium, and heroin, and to prevent terrorists from using the proceeds for terrorist activities in Afghanistan, Iraq, and elsewhere, and to designate the additional amount as emergency spending.",45,51,2-237,FALSE,96,0.46875,FALSE,FALSE,513,0.023255813953488372,0.8461538461538461,NA
2006-09-12,2,241,H.R. 4954,On the Amendment S.Amdt. 4940,Agreed to,"Lautenberg Amdt. No. 4940; To provide that the limitation on the number of Transportation Security Administration employees shall not apply after the date of enactment of this Act, and for other purposes.",85,12,2-241,FALSE,97,0.8762886597938144,TRUE,FALSE,514,1,0.7777777777777778,NA
2006-09-13,2,243,H.R. 4954,On the Motion S.Amdt. 4936,Rejected,"Motion to Waive CBA Re: Reid Amdt. No.4936; To provide real national security, restore United States leadership, and implement tough and smart policies to win the war on terror.",41,57,2-243,FALSE,98,0.41836734693877553,FALSE,FALSE,515,0.9302325581395349,0,Democratic
2006-09-13,2,244,H.R. 4954,On the Motion S.Amdt. 4975,Agreed to,"Motion to Table Biden Amdt. No. 4975; To establish a Homeland Security and Neighborhood Safety trust Fund and refocus Federal priorities toward securing the Homeland, and for other purposes.",57,41,2-244,FALSE,98,0.5816326530612245,FALSE,FALSE,516,0.06976744186046512,1,Republican
2006-09-13,2,245,H.R. 4954,On the Amendment S.Amdt. 4982,Agreed to,"Coleman Amdt. No. 4982; To require the Secretary of Homeland Security to ensure that all cargo containers are screened before arriving at a United States seaport, that all high-risk containers are scanned before leaving a United States seaport, and that integrated scanning systems are fully deployed to scan all cargo containers entering the United States before they arrive in the United States.",95,3,2-245,FALSE,98,0.9693877551020408,TRUE,FALSE,517,0.9302325581395349,1,NA
2006-09-13,2,246,H.R. 4954,On the Amendment S.Amdt. 4999,Rejected,Meenendez Amdt. No. 4999; To improve the security of cargo containers destined for the United States.,43,55,2-246,FALSE,98,0.4387755102040816,FALSE,FALSE,518,0.9534883720930233,0.018518518518518517,Democratic
2006-09-14,2,248,H.R. 4954,On the Motion to Table S.Amdt. 4930,Agreed to,Motion to Table Schumer Amdt. No. 4930; To improve maritime container security by ensuring that foreign ports participating in the Container Security Initiative scan all containers shipped to the United States for nuclear and radiological weapons before loading.,61,37,2-248,FALSE,98,0.6224489795918368,FALSE,FALSE,519,0.18604651162790697,0.9818181818181818,NA
2006-09-19,2,250,H.R. 5684,On Passage of the Bill,Passed,H.R. 5684; United States-Oman Free Trade Agreement Implementation Act,62,32,2-250,TRUE,94,0.6595744680851063,TRUE,FALSE,520,0.3076923076923077,0.9090909090909091,NA
2006-09-19,2,251,PN358,On the Nomination,Confirmed,"Confirmation Alice S. Fisher, of Virginia, to be an Assistant Attorney General",61,35,2-251,TRUE,96,0.6354166666666666,FALSE,FALSE,521,0.17073170731707318,1,NA
2006-09-27,2,254,S. 3930,On the Amendment S.Amdt. 5086,Rejected,Levin Amdt. No. 5086; In the nature of a substitute.,43,54,2-254,FALSE,97,0.44329896907216493,FALSE,FALSE,522,0.9534883720930233,0.018518518518518517,Democratic
2006-09-28,2,255,S. 3930,On the Amendment S.Amdt. 5087,Rejected,Specter Amdt. No. 5087; To strike the provision regarding habeas review.,48,51,2-255,FALSE,99,0.48484848484848486,FALSE,FALSE,523,0.9772727272727273,0.07272727272727272,Democratic
2006-09-28,2,256,S. 3930,On the Amendment S.Amdt. 5095,Rejected,Rockefeller Amdt. No. 5095; To provide for congressional oversight of certain Central Intelligence Agency programs.,46,53,2-256,FALSE,99,0.46464646464646464,FALSE,FALSE,524,1,0.018518518518518517,Democratic
2006-09-28,2,257,S. 3930,On the Amendment S.Amdt. 5104,Rejected,"Byrd Amdt. 5104; To prohibit the establishment of new military commissions after December 31, 2011.",47,52,2-257,FALSE,99,0.47474747474747475,FALSE,FALSE,525,1,0.037037037037037035,Democratic
2006-09-28,2,258,S. 3930,On the Amendment S.Amdt. 5088,Rejected,Kennedy Amdt. No. 5088; To provide for the protection of United States persons in the implementation of treaty obligations.,46,53,2-258,FALSE,99,0.46464646464646464,FALSE,FALSE,526,0.9772727272727273,0.037037037037037035,Democratic
2006-09-28,2,259,S. 3930,On Passage of the Bill,Passed,S. 3930 As Amended; Military Commissions Act of 2006,65,34,2-259,TRUE,99,0.6565656565656566,TRUE,FALSE,527,0.2727272727272727,0.9818181818181818,NA
2006-09-28,2,260,H.R. 6061,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on H.R. 6061; Secure Fence Act of 2006,71,28,2-260,FALSE,99,0.7171717171717171,TRUE,FALSE,528,0.4090909090909091,0.9814814814814815,NA
2006-09-29,2,262,H.R. 6061,On Passage of the Bill,Passed,H.R. 6061; Secure Fence Act of 2006,80,19,2-262,TRUE,99,0.8080808080808081,TRUE,FALSE,529,0.6046511627906976,0.9818181818181818,NA
2006-09-29,2,263,S. 403,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Concur in House Amendment to S.403; Child Interstate Abortion Notification Act,57,42,2-263,FALSE,99,0.5757575757575758,FALSE,FALSE,530,0.13953488372093023,0.9285714285714286,NA
2006-11-14,2,264,H.R. 5385,On the Motion,Agreed to,"Motion to Instruct Sgt. At Arms; Military Construction and Veterans Affairs and Related Agencies Appropriations Act, 2007",95,1,2-264,FALSE,96,0.9895833333333334,TRUE,TRUE,531,1,0.9811320754716981,NA
2006-11-16,2,265,S. 3709,On the Amendment S.Amdt. 5174,Rejected,Bingaman Amdt. No. 5174; To limit the waiver authority of the President.,26,73,2-265,FALSE,99,0.26262626262626265,TRUE,FALSE,532,0.5681818181818182,0,NA
2006-11-16,2,266,S. 3709,On the Amendment S.Amdt. 5178,Rejected,Dorgan Amdt. No. 5178 As Modified; To declare that it is the policy of the United States to continue to support implementation of United Nations Security Council Resolution 1172 (1998).,27,71,2-266,FALSE,98,0.2755102040816326,TRUE,FALSE,533,0.5909090909090909,0,NA
2006-11-16,2,267,S. 3709,On the Amendment S.Amdt. 5181,Rejected,Ensign Amdt. No. 5181; To ensure that IAEA inspection equipment is not used for espionage purposes.,27,71,2-267,FALSE,98,0.2755102040816326,TRUE,FALSE,534,0.09090909090909091,0.42592592592592593,NA
2006-11-16,2,268,S. 3709,On the Amendment S.Amdt. 5183,Rejected,"Feingold Amdt. No. 5183; To require as a precondition to United States-India peaceful atomic energy cooperation determinations by the President that United States nuclear cooperation with India does nothing to assist, encourage, or induce India to manufacture or acquire nuclear weapons or other nuclear explosive devices.",25,71,2-268,FALSE,96,0.2604166666666667,TRUE,FALSE,535,0.5681818181818182,0,NA
2006-11-16,2,269,S. 3709,On the Amendment S.Amdt. 5187,Rejected,"Boxer Amdt. No. 5187; To make the waiver authority of the President contingent upon a certification that India has agreed to suspend military-to-military cooperation with Iran, including training exercises, until such time as Iran is no longer designated as a state sponsor of terrorism.",38,59,2-269,FALSE,97,0.3917525773195876,FALSE,FALSE,536,0.6590909090909091,0.16666666666666666,NA
2006-11-16,2,270,H.R. 5682,On Passage of the Bill,Passed,H.R. 5682 As Amended; United States-India Peaceful Atomic Energy Cooperation Act,85,12,2-270,TRUE,97,0.8762886597938144,TRUE,FALSE,537,0.7272727272727273,1,NA
2006-12-05,2,271,H.R. 5384,On the Motion S.Amdt. 5205,Rejected,"Motion to Waive CBA ""Emergency Designation"" Re: Conrad Amdt. No. 5205; To provide emergency agricultural disaster assistance.",57,37,2-271,FALSE,94,0.6063829787234043,FALSE,FALSE,538,0.9523809523809523,0.3076923076923077,NA
2006-12-06,2,272,PN2191,On the Nomination,Confirmed,"Confirmation: Robert M. Gates, of Texas, to be Secretary of Defense",95,2,2-272,TRUE,97,0.979381443298969,TRUE,TRUE,539,1,0.9636363636363636,NA
2006-12-07,2,273,PN1396,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on the Nomination of Andrew von Eschenbach, of Texas, to be Commissioner of Food and Drugs",89,6,2-273,FALSE,95,0.9368421052631579,TRUE,FALSE,540,0.9761904761904762,0.9056603773584906,NA
2006-12-07,2,274,PN1396,On the Nomination,Confirmed,"Confirmation Andrew von Eschenbach, of Texas, to be Commissioner of Food and Drugs",80,11,2-274,TRUE,91,0.8791208791208791,TRUE,FALSE,541,0.975609756097561,0.803921568627451,NA
2006-12-09,2,277,H.R. 6111,On the Motion,Agreed to,Motion to Waive CBA Re: Motion to Concur in House Amendment to the Senate Amendment to H.R.6111.; A bill to amend the Internal Revenue Code of 1986 to provide that the Tax Court may review claims for equitable innocent spouse relief and to suspend the running on the period of limitations while such claims are pending.,67,21,2-277,FALSE,88,0.7613636363636364,TRUE,FALSE,542,0.9,0.6458333333333334,NA
2006-12-09,2,278,H.R. 6111,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to Senate Amdt. to H.R. 6111; A bill to amend the Internal Revenue Code of 1986 to provide that the Tax Court may review claims for equitable innocent spouse relief and to suspend the running on the period of limitations while such claims are pending.,78,10,2-278,FALSE,88,0.8863636363636364,TRUE,FALSE,543,0.9,0.875,NA
2006-12-09,2,279,H.R. 6111,On the Motion,Agreed to,Motion to Concur in the House Amendment to the Senate Amendment to H.R. 6111; A bill to amend the Internal Revenue Code of 1986 to provide that the Tax Court may review claims for equitable innocent spouse relief and to suspend the running on the period of limitations while such claims are pending.,79,9,2-279,FALSE,88,0.8977272727272727,TRUE,FALSE,544,0.975,0.8367346938775511,NA
